user_played, instrument_name, velocity, pitch, start (s), end (s)
False,piano,107,54,46.5,46.65625
False,bass-electric,56,55,46.833333333333336,46.9375
False,bass-electric,45,50,46.833333333333336,46.947916666666664
False,bass-electric,62,59,46.833333333333336,46.96875
True,violin,102,67,47.0,47.333333333333336
True,violin,113,62,47.0,47.333333333333336
True,violin,119,59,47.0,47.333333333333336
False,bass-electric,102,38,47.0,47.416666666666664
False,piano,89,35,47.0,47.12916666666667
False,bass-electric,57,55,47.333333333333336,47.427083333333336
False,bass-electric,62,59,47.333333333333336,47.447916666666664
False,bass-electric,50,50,47.333333333333336,47.452083333333334
False,bass-electric,93,40,47.5,48.0
False,piano,93,35,47.5,47.614583333333336
False,piano,113,39,47.5,47.645833333333336
False,piano,127,40,47.5,47.65
False,piano,127,44,47.5,47.65
False,piano,113,54,47.5,47.677083333333336
False,bass-electric,62,55,47.833333333333336,47.93125
False,bass-electric,72,59,47.833333333333336,47.93125
False,bass-electric,60,50,47.833333333333336,47.9375
False,bass-electric,89,43,48.0,48.40625
False,piano,89,35,48.0,48.104166666666664
False,bass-electric,57,59,48.333333333333336,48.420833333333334
False,bass-electric,55,50,48.333333333333336,48.4375
False,bass-electric,55,55,48.333333333333336,48.4375
True,violin,119,62,48.5,48.666666666666664
True,violin,119,59,48.5,48.666666666666664
True,violin,98,67,48.5,48.666666666666664
False,bass-electric,85,40,48.5,49.083333333333336
False,piano,89,35,48.5,48.625
False,piano,127,40,48.5,48.645833333333336
False,piano,127,44,48.5,48.645833333333336
False,piano,107,39,48.5,48.670833333333334
False,piano,113,54,48.5,48.670833333333334
True,violin,89,67,48.666666666666664,48.833333333333336
True,violin,107,62,48.666666666666664,48.833333333333336
True,violin,102,59,48.666666666666664,48.833333333333336
True,violin,107,62,48.833333333333336,49.0
True,violin,85,67,48.833333333333336,49.0
True,violin,80,59,48.833333333333336,49.0
False,bass-electric,57,50,48.833333333333336,48.93125
False,bass-electric,62,59,48.833333333333336,48.93125
False,bass-electric,60,55,48.833333333333336,48.9375
True,violin,98,67,49.0,49.166666666666664
True,violin,107,62,49.0,49.166666666666664
True,violin,93,59,49.0,49.166666666666664
False,bass-electric,76,59,49.0,49.0875
False,bass-electric,72,50,49.0,49.0875
False,bass-electric,76,55,49.0,49.09375
False,bass-electric,93,38,49.0,49.4375
False,piano,89,35,49.0,49.139583333333334
False,bass-electric,102,35,49.5,49.93125
False,piano,127,44,49.5,49.625
False,piano,89,35,49.5,49.62916666666667
False,piano,113,39,49.5,49.645833333333336
False,piano,107,54,49.5,49.65625
False,piano,119,40,49.5,49.65625
False,trumpet,108,61,49.833333333333336,50.0
False,saxophone,113,58,49.833333333333336,50.0
False,trombone,122,54,49.833333333333336,50.0
False,bass-electric,127,76,49.885416666666664,50.0
False,bass-electric,127,77,49.889583333333334,50.21875
False,trumpet,104,62,50.0,50.333333333333336
False,saxophone,113,59,50.0,50.333333333333336
False,trombone,117,55,50.0,50.333333333333336
False,piano,107,35,50.0,50.177083333333336
False,bass-electric,127,77,50.34791666666667,50.59791666666667
False,piano,80,35,50.5,50.61875
False,piano,119,37,50.5,50.625
False,piano,113,39,50.5,50.635416666666664
False,bass-electric,127,76,50.53125,50.69166666666667
False,piano,113,37,50.833333333333336,51.0
False,piano,107,39,50.833333333333336,51.00416666666667
False,piano,107,35,50.833333333333336,51.11875
False,bass-electric,127,76,50.8375,51.025
False,bass-electric,127,74,51.025,51.3375
False,bass-electric,127,76,51.358333333333334,51.69166666666667
False,piano,127,37,51.5,51.61875
False,piano,102,35,51.5,51.635416666666664
False,piano,127,39,51.5,51.639583333333334
False,bass-electric,127,77,51.864583333333336,52.15
False,piano,107,35,52.0,52.177083333333336
False,bass-electric,127,77,52.34791666666667,52.608333333333334
False,piano,119,37,52.5,52.61875
False,piano,80,35,52.5,52.61875
False,piano,119,39,52.5,52.62916666666667
False,bass-electric,127,76,52.541666666666664,52.72291666666667
False,piano,113,37,52.833333333333336,52.97291666666667
False,piano,107,39,52.833333333333336,53.0
False,piano,107,35,52.833333333333336,53.11875
False,bass-electric,127,76,52.84375,53.020833333333336
False,bass-electric,127,74,53.03125,53.395833333333336
False,piano,127,37,53.5,53.62916666666667
False,piano,102,35,53.5,53.635416666666664
False,piano,119,39,53.5,53.645833333333336
False,trumpet,104,61,53.833333333333336,54.0
False,saxophone,113,58,53.833333333333336,54.0
False,trombone,122,54,53.833333333333336,54.0
False,bass-electric,127,76,53.8375,53.93125
False,bass-electric,127,77,53.84375,54.0
False,trumpet,108,62,54.0,54.333333333333336
False,saxophone,117,59,54.0,54.333333333333336
False,trombone,122,55,54.0,54.333333333333336
False,piano,107,35,54.0,54.139583333333334
False,bass-electric,127,77,54.28541666666667,54.572916666666664
False,bass-electric,127,76,54.5,54.68125
False,piano,119,39,54.5,54.604166666666664
False,piano,119,37,54.5,54.608333333333334
False,piano,98,35,54.5,54.62916666666667
False,bass-electric,127,76,54.827083333333334,55.03125
False,piano,113,37,54.833333333333336,54.983333333333334
False,piano,107,35,54.833333333333336,54.99375
False,piano,93,39,54.833333333333336,55.010416666666664
False,bass-electric,127,74,55.03125,55.389583333333334
False,piano,107,35,55.5,55.635416666666664
False,piano,127,37,55.5,55.639583333333334
False,piano,113,39,55.5,55.65625
False,bass-electric,127,70,55.541666666666664,55.75416666666667
False,bass-electric,127,70,55.86875,56.0875
False,piano,107,35,56.0,56.145833333333336
False,bass-electric,127,69,56.052083333333336,56.4625
False,piano,113,39,56.5,56.625
False,piano,119,37,56.5,56.62916666666667
False,piano,85,35,56.5,56.62916666666667
False,bass-electric,127,67,56.50416666666667,56.75416666666667
False,piano,113,37,56.833333333333336,56.97291666666667
False,piano,107,39,56.833333333333336,56.989583333333336
False,piano,107,35,56.833333333333336,57.010416666666664
False,bass-electric,127,67,56.84791666666667,57.3125
False,piano,127,37,57.5,57.65
False,piano,107,35,57.5,57.65
False,piano,127,39,57.5,57.65
False,bass-electric,127,76,57.802083333333336,57.94166666666667
False,trumpet,108,61,57.833333333333336,58.0
False,saxophone,117,58,57.833333333333336,58.0
False,trombone,127,54,57.833333333333336,58.0
False,bass-electric,127,77,57.99375,58.4
False,trumpet,113,62,58.0,58.333333333333336
False,saxophone,117,59,58.0,58.333333333333336
False,trombone,108,55,58.0,58.333333333333336
False,piano,113,35,58.0,58.135416666666664
False,bass-electric,127,76,58.483333333333334,58.916666666666664
False,piano,113,39,58.5,58.608333333333334
False,piano,119,37,58.5,58.625
False,piano,98,35,58.5,58.625
False,piano,119,37,58.833333333333336,58.9625
False,piano,107,39,58.833333333333336,58.99375
False,piano,107,35,58.833333333333336,58.99375
False,bass-electric,127,74,58.983333333333334,59.489583333333336
False,piano,107,35,59.5,59.639583333333334
False,piano,127,37,59.5,59.65625
False,piano,119,39,59.5,59.670833333333334
False,bass-electric,127,74,59.80625,59.947916666666664
False,bass-electric,127,77,59.989583333333336,60.40625
False,piano,107,35,60.0,60.139583333333334
False,bass-electric,127,76,60.46875,60.889583333333334
False,piano,107,39,60.5,60.5875
False,piano,98,35,60.5,60.614583333333336
False,piano,127,37,60.5,60.614583333333336
False,piano,113,37,60.833333333333336,60.979166666666664
False,piano,107,35,60.833333333333336,60.989583333333336
False,piano,102,39,60.833333333333336,60.989583333333336
False,bass-electric,127,74,60.9625,61.50416666666667
False,piano,127,37,61.5,61.645833333333336
False,piano,107,35,61.5,61.65625
False,piano,119,39,61.5,61.66041666666667
False,bass-electric,127,77,61.802083333333336,61.97291666666667
False,trumpet,122,61,61.833333333333336,62.0
False,saxophone,122,58,61.833333333333336,62.0
False,trombone,127,54,61.833333333333336,62.0
False,trumpet,108,62,62.0,62.333333333333336
False,saxophone,113,59,62.0,62.333333333333336
False,trombone,127,55,62.0,62.333333333333336
False,piano,107,35,62.0,62.135416666666664
False,bass-electric,127,77,62.270833333333336,62.43125
False,bass-electric,127,76,62.5,62.65625
False,piano,113,39,62.5,62.604166666666664
False,piano,119,37,62.5,62.608333333333334
False,piano,98,35,62.5,62.614583333333336
False,bass-electric,127,76,62.81666666666667,62.99375
False,piano,119,37,62.833333333333336,62.9625
False,piano,98,39,62.833333333333336,62.989583333333336
False,piano,107,35,62.833333333333336,62.99375
False,bass-electric,127,74,63.014583333333334,63.1875
False,bass-electric,127,74,63.30625,63.41041666666667
False,bass-electric,127,70,63.49375,63.69166666666667
False,piano,127,37,63.5,63.645833333333336
False,piano,113,39,63.5,63.65
False,piano,107,35,63.5,63.65
False,bass-electric,127,70,63.80625,63.952083333333334
False,bass-electric,127,69,63.989583333333336,64.44791666666667
False,piano,107,35,64.0,64.13541666666667
False,bass-electric,127,67,64.47916666666667,64.85833333333333
False,piano,99,40,64.5,64.57708333333333
False,piano,113,39,64.5,64.59791666666666
False,piano,98,35,64.5,64.60416666666667
False,piano,102,40,64.66666666666667,64.775
False,piano,105,40,64.83333333333333,64.90625
False,piano,107,39,64.83333333333333,64.98333333333333
False,bass-electric,127,67,64.97291666666666,65.42083333333333
False,piano,108,40,65.0,65.09375
False,piano,107,35,65.0,65.16041666666666
False,piano,111,40,65.16666666666667,65.2125
False,piano,114,40,65.33333333333333,65.4
False,bass-electric,127,69,65.47916666666667,65.775
False,piano,117,40,65.5,65.60833333333333
False,piano,113,35,65.5,65.63958333333333
False,piano,113,39,65.5,65.65625
False,piano,120,40,65.66666666666667,65.74375
False,bass-electric,127,70,65.8125,66.0625
False,piano,124,40,65.83333333333333,65.91666666666667
False,bass-electric,102,36,66.0,66.42708333333333
False,piano,98,35,66.0,66.14583333333333
False,bass-electric,127,69,66.01458333333333,66.375
False,bass-electric,85,52,66.33333333333333,66.47291666666666
False,bass-electric,89,60,66.33333333333333,66.47291666666666
False,bass-electric,85,58,66.33333333333333,66.47916666666667
False,bass-electric,127,67,66.34791666666666,66.5625
False,bass-electric,98,40,66.5,66.9375
False,piano,119,54,66.5,66.65625
False,piano,98,35,66.5,66.66666666666667
False,piano,119,39,66.5,66.69166666666666
False,piano,127,44,66.5,66.72291666666666
False,piano,127,40,66.5,66.78125
False,bass-electric,56,52,66.83333333333333,66.94791666666667
False,bass-electric,68,60,66.83333333333333,66.95833333333333
False,bass-electric,57,58,66.83333333333333,66.9625
True,violin,107,67,67.0,67.16666666666667
True,violin,107,64,67.0,67.16666666666667
True,violin,127,60,67.0,67.16666666666667
False,bass-electric,85,43,67.0,67.47916666666667
False,piano,93,35,67.0,67.12916666666666
False,bass-electric,127,67,67.01458333333333,67.19166666666666
False,bass-electric,55,58,67.33333333333333,67.44791666666667
False,bass-electric,59,60,67.33333333333333,67.44791666666667
False,bass-electric,51,52,67.33333333333333,67.45833333333333
False,bass-electric,89,40,67.5,67.99375
False,piano,85,35,67.5,67.63541666666667
False,piano,119,54,67.5,67.65625
False,piano,119,39,67.5,67.66666666666667
False,piano,127,44,67.5,67.67083333333333
False,piano,119,40,67.5,67.68125
False,bass-electric,64,60,67.83333333333333,67.95208333333333
False,bass-electric,52,58,67.83333333333333,67.95833333333333
False,bass-electric,56,52,67.83333333333333,67.97291666666666
True,violin,127,60,68.0,68.16666666666667
True,violin,113,67,68.0,68.16666666666667
True,violin,119,64,68.0,68.16666666666667
False,bass-electric,89,36,68.0,68.4375
False,piano,89,35,68.0,68.14583333333333
False,bass-electric,64,60,68.33333333333333,68.42083333333333
False,bass-electric,62,52,68.33333333333333,68.43125
False,bass-electric,55,58,68.33333333333333,68.43125
False,bass-electric,93,40,68.5,68.97291666666666
False,piano,89,35,68.5,68.62916666666666
False,piano,113,54,68.5,68.64583333333333
False,piano,127,44,68.5,68.65625
False,piano,107,39,68.5,68.67708333333333
False,piano,127,40,68.5,68.68125
True,violin,107,64,68.83333333333333,69.0
True,violin,107,67,68.83333333333333,69.0
True,violin,127,60,68.83333333333333,69.0
False,bass-electric,64,60,68.83333333333333,68.91041666666666
False,bass-electric,56,58,68.83333333333333,68.92708333333333
False,bass-electric,64,52,68.83333333333333,68.9375
False,bass-electric,89,43,69.0,69.52083333333333
False,piano,93,35,69.0,69.09791666666666
False,bass-electric,76,60,69.33333333333333,69.44166666666666
False,bass-electric,52,58,69.33333333333333,69.44791666666667
False,bass-electric,56,52,69.33333333333333,69.45833333333333
False,bass-electric,127,69,69.38541666666667,69.5875
False,bass-electric,93,40,69.5,69.87916666666666
False,piano,93,35,69.5,69.60416666666667
False,piano,119,39,69.5,69.63958333333333
False,piano,119,54,69.5,69.64583333333333
False,piano,127,44,69.5,69.65625
False,piano,127,40,69.5,69.65625
False,bass-electric,127,70,69.81666666666666,70.0
False,bass-electric,72,60,69.83333333333333,69.91666666666667
False,bass-electric,80,52,69.83333333333333,69.92083333333333
False,bass-electric,76,58,69.83333333333333,69.92708333333333
False,bass-electric,89,31,70.0,70.4
False,piano,89,35,70.0,70.10833333333333
False,bass-electric,127,69,70.03541666666666,70.34375
False,bass-electric,80,62,70.33333333333333,70.45833333333333
False,bass-electric,57,53,70.33333333333333,70.4625
False,bass-electric,76,59,70.33333333333333,70.46875
False,bass-electric,127,67,70.34791666666666,70.74375
False,bass-electric,102,35,70.5,70.94166666666666
False,piano,80,35,70.5,70.59375
False,piano,127,44,70.5,70.63958333333333
False,piano,113,39,70.5,70.63958333333333
False,piano,113,54,70.5,70.65625
False,piano,127,40,70.5,70.67083333333333
False,bass-electric,56,59,70.83333333333333,70.93125
False,bass-electric,62,62,70.83333333333333,70.94791666666667
False,bass-electric,51,53,70.83333333333333,70.94791666666667
True,violin,98,67,71.0,71.16666666666667
True,violin,119,59,71.0,71.16666666666667
True,violin,107,62,71.0,71.16666666666667
False,bass-electric,93,38,71.0,71.51041666666667
False,piano,89,35,71.0,71.10833333333333
False,bass-electric,56,59,71.33333333333333,71.45208333333333
False,bass-electric,62,62,71.33333333333333,71.45833333333333
False,bass-electric,47,53,71.33333333333333,71.47916666666667
False,bass-electric,89,35,71.5,71.99375
False,piano,127,44,71.5,71.61458333333333
False,piano,89,35,71.5,71.61875
False,piano,113,39,71.5,71.63958333333333
False,piano,113,54,71.5,71.64583333333333
False,piano,127,40,71.5,71.67708333333333
False,bass-electric,57,59,71.83333333333333,71.94166666666666
False,bass-electric,60,62,71.83333333333333,71.95208333333333
False,bass-electric,50,53,71.83333333333333,71.95208333333333
False,bass-electric,89,31,72.0,72.39583333333333
False,piano,80,35,72.0,72.09791666666666
False,bass-electric,62,59,72.33333333333333,72.44166666666666
False,bass-electric,52,53,72.33333333333333,72.45833333333333
False,bass-electric,64,62,72.33333333333333,72.45833333333333
True,violin,107,62,72.5,72.66666666666667
True,violin,113,59,72.5,72.66666666666667
True,violin,98,67,72.5,72.66666666666667
False,bass-electric,93,35,72.5,72.9625
False,piano,76,35,72.5,72.60833333333333
False,piano,127,44,72.5,72.62916666666666
False,piano,119,39,72.5,72.63541666666667
False,piano,107,54,72.5,72.65
False,piano,127,40,72.5,72.67083333333333
True,violin,93,59,72.66666666666667,72.83333333333333
True,violin,119,62,72.66666666666667,72.83333333333333
True,violin,107,67,72.66666666666667,72.83333333333333
True,violin,62,67,72.83333333333333,73.0
True,violin,107,59,72.83333333333333,73.0
True,violin,93,62,72.83333333333333,73.0
False,bass-electric,62,59,72.83333333333333,72.93125
False,bass-electric,76,62,72.83333333333333,72.9375
False,bass-electric,59,53,72.83333333333333,72.95208333333333
True,violin,94,62,73.0,73.16666666666667
True,violin,94,67,73.0,73.16666666666667
True,violin,89,59,73.0,73.16666666666667
False,bass-electric,93,38,73.0,73.51458333333333
False,piano,93,35,73.0,73.10833333333333
False,bass-electric,68,59,73.33333333333333,73.4375
False,bass-electric,57,53,73.33333333333333,73.44166666666666
False,bass-electric,76,62,73.33333333333333,73.44166666666666
False,bass-electric,107,35,73.5,73.78125
False,piano,93,35,73.5,73.61875
False,piano,127,44,73.5,73.64583333333333
False,piano,119,39,73.5,73.65
False,piano,113,54,73.5,73.66041666666666
False,piano,127,40,73.5,73.67083333333333
False,bass-electric,127,72,73.79166666666667,74.4625
False,bass-electric,52,59,73.83333333333333,73.89583333333333
False,bass-electric,76,62,73.83333333333333,73.95208333333333
False,bass-electric,59,53,73.83333333333333,73.9625
True,violin,94,69,74.0,77.5
True,violin,94,66,74.0,77.5
True,violin,94,62,74.0,77.5
False,bass-electric,93,38,74.0,74.50416666666666
False,piano,89,35,74.0,74.13541666666667
False,bass-electric,62,62,74.33333333333333,74.41041666666666
False,bass-electric,76,60,74.33333333333333,74.46875
False,bass-electric,60,54,74.33333333333333,74.47291666666666
False,bass-electric,76,42,74.5,74.9375
False,piano,89,35,74.5,74.62916666666666
False,piano,127,44,74.5,74.63958333333333
False,piano,127,40,74.5,74.65
False,piano,113,39,74.5,74.65
False,piano,113,54,74.5,74.65
False,bass-electric,127,72,74.53541666666666,74.67083333333333
False,bass-electric,51,62,74.83333333333333,74.91041666666666
False,bass-electric,50,54,74.83333333333333,74.95833333333333
False,bass-electric,62,60,74.83333333333333,74.97291666666666
False,bass-electric,127,72,74.8375,74.94791666666667
False,bass-electric,76,45,75.0,75.47916666666667
False,piano,85,35,75.0,75.11458333333333
False,bass-electric,127,72,75.03541666666666,75.17083333333333
False,bass-electric,127,72,75.32708333333333,75.4375
False,bass-electric,60,62,75.33333333333333,75.4375
False,bass-electric,62,54,75.33333333333333,75.45208333333333
False,bass-electric,76,60,75.33333333333333,75.45833333333333
False,bass-electric,93,42,75.5,75.95833333333333
False,piano,89,35,75.5,75.61875
False,piano,113,54,75.5,75.65
False,piano,127,44,75.5,75.65
False,piano,113,39,75.5,75.66666666666667
False,piano,119,40,75.5,75.6875
False,bass-electric,127,72,75.51458333333333,75.64583333333333
False,bass-electric,127,72,75.82708333333333,75.94166666666666
False,bass-electric,53,62,75.83333333333333,75.92083333333333
False,bass-electric,72,60,75.83333333333333,75.95208333333333
False,bass-electric,56,54,75.83333333333333,75.95208333333333
False,bass-electric,89,38,76.0,76.42083333333333
False,piano,93,35,76.0,76.12916666666666
False,bass-electric,127,74,76.01041666666667,76.2125
False,bass-electric,127,74,76.31666666666666,76.56666666666666
False,bass-electric,51,62,76.33333333333333,76.43125
False,bass-electric,55,54,76.33333333333333,76.44791666666667
False,bass-electric,72,60,76.33333333333333,76.45833333333333
False,bass-electric,93,36,76.5,77.01041666666667
False,piano,93,35,76.5,76.62916666666666
False,piano,127,44,76.5,76.64583333333333
False,piano,119,39,76.5,76.66041666666666
False,piano,127,40,76.5,76.66666666666667
False,piano,113,54,76.5,76.67083333333333
False,bass-electric,127,72,76.50416666666666,76.69166666666666
False,bass-electric,127,72,76.83333333333333,76.98958333333333
False,bass-electric,57,62,76.83333333333333,76.94166666666666
False,bass-electric,55,54,76.83333333333333,76.94791666666667
False,bass-electric,68,60,76.83333333333333,76.96875
False,bass-electric,93,35,77.0,77.4375
False,piano,98,35,77.0,77.125
False,bass-electric,127,70,77.03541666666666,77.44166666666666
False,bass-electric,60,62,77.33333333333333,77.43125
False,bass-electric,57,54,77.33333333333333,77.45208333333333
False,bass-electric,76,60,77.33333333333333,77.45208333333333
False,bass-electric,89,33,77.5,77.95833333333333
False,piano,89,35,77.5,77.61875
False,piano,127,44,77.5,77.63958333333333
False,piano,127,40,77.5,77.65
False,piano,113,54,77.5,77.66666666666667
False,piano,113,39,77.5,77.67083333333333
False,bass-electric,127,69,77.53541666666666,77.82708333333333
False,bass-electric,64,62,77.83333333333333,77.93125
False,bass-electric,76,60,77.83333333333333,77.95208333333333
False,bass-electric,62,54,77.83333333333333,77.95208333333333
False,bass-electric,127,67,77.8375,80.29166666666667
False,bass-electric,107,31,78.0,78.42083333333333
False,piano,93,35,78.0,78.10833333333333
False,bass-electric,64,55,78.33333333333333,78.44791666666667
False,bass-electric,53,50,78.33333333333333,78.45208333333333
False,bass-electric,76,59,78.33333333333333,78.47291666666666
False,bass-electric,93,35,78.5,78.90625
False,piano,89,35,78.5,78.60833333333333
False,piano,127,44,78.5,78.61875
False,piano,127,40,78.5,78.64583333333333
False,piano,113,39,78.5,78.65
False,piano,107,54,78.5,78.65625
False,bass-electric,56,55,78.83333333333333,78.9375
False,bass-electric,45,50,78.83333333333333,78.94791666666667
False,bass-electric,62,59,78.83333333333333,78.96875
True,violin,119,59,79.0,79.33333333333333
True,violin,113,62,79.0,79.33333333333333
True,violin,102,67,79.0,79.33333333333333
False,bass-electric,102,38,79.0,79.41666666666667
False,piano,89,35,79.0,79.12916666666666
False,bass-electric,57,55,79.33333333333333,79.42708333333333
False,bass-electric,62,59,79.33333333333333,79.44791666666667
False,bass-electric,50,50,79.33333333333333,79.45208333333333
False,bass-electric,93,40,79.5,80.0
False,piano,93,35,79.5,79.61458333333333
False,piano,113,39,79.5,79.64583333333333
False,piano,127,44,79.5,79.65
False,piano,127,40,79.5,79.65
False,piano,113,54,79.5,79.67708333333333
False,bass-electric,62,55,79.83333333333333,79.93125
False,bass-electric,72,59,79.83333333333333,79.93125
False,bass-electric,60,50,79.83333333333333,79.9375
False,bass-electric,89,43,80.0,80.40625
False,piano,89,35,80.0,80.10416666666667
False,bass-electric,57,59,80.33333333333333,80.42083333333333
False,bass-electric,55,55,80.33333333333333,80.4375
False,bass-electric,55,50,80.33333333333333,80.4375
True,violin,98,67,80.5,80.66666666666667
True,violin,119,62,80.5,80.66666666666667
True,violin,119,59,80.5,80.66666666666667
False,bass-electric,85,40,80.5,81.08333333333333
False,piano,99,40,80.5,80.57708333333333
False,piano,89,35,80.5,80.625
False,piano,127,44,80.5,80.64583333333333
False,piano,113,54,80.5,80.67083333333333
False,piano,107,39,80.5,80.67083333333333
True,violin,89,67,80.66666666666667,80.83333333333333
True,violin,102,59,80.66666666666667,80.83333333333333
True,violin,107,62,80.66666666666667,80.83333333333333
False,piano,102,40,80.66666666666667,80.775
True,violin,80,59,80.83333333333333,81.0
True,violin,107,62,80.83333333333333,81.0
True,violin,85,67,80.83333333333333,81.0
False,bass-electric,57,50,80.83333333333333,80.93125
False,bass-electric,62,59,80.83333333333333,80.93125
False,bass-electric,60,55,80.83333333333333,80.9375
False,piano,105,40,80.83333333333333,80.90625
True,violin,98,67,81.0,81.16666666666667
True,violin,107,62,81.0,81.16666666666667
True,violin,93,59,81.0,81.16666666666667
False,bass-electric,76,59,81.0,81.0875
False,bass-electric,72,50,81.0,81.0875
False,bass-electric,76,55,81.0,81.09375
False,bass-electric,93,38,81.0,81.4375
False,piano,108,40,81.0,81.09375
False,piano,89,35,81.0,81.13958333333333
False,piano,111,40,81.16666666666667,81.2125
False,piano,114,40,81.33333333333333,81.4
False,bass-electric,102,35,81.5,81.93125
False,piano,117,40,81.5,81.60833333333333
False,piano,127,44,81.5,81.625
False,piano,89,35,81.5,81.62916666666666
False,piano,113,39,81.5,81.64583333333333
False,piano,107,54,81.5,81.65625
False,piano,120,40,81.66666666666667,81.74375
False,flute,127,98,81.83333333333333,82.91041666666666
False,piano,124,40,81.83333333333333,81.91666666666667
False,bass-electric,113,31,82.0,82.4625
False,piano,98,35,82.0,82.14583333333333
False,bass-electric,93,50,82.33333333333333,82.48333333333333
False,bass-electric,76,55,82.33333333333333,82.49375
False,bass-electric,89,59,82.33333333333333,82.50416666666666
False,bass-electric,89,35,82.5,82.95208333333333
False,piano,119,54,82.5,82.65625
False,piano,98,35,82.5,82.66666666666667
False,piano,119,39,82.5,82.69166666666666
False,piano,127,44,82.5,82.72291666666666
False,piano,127,40,82.5,82.78125
False,bass-electric,62,50,82.83333333333333,82.94166666666666
False,bass-electric,76,59,82.83333333333333,82.95833333333333
False,bass-electric,64,55,82.83333333333333,82.95833333333333
False,flute,127,101,83.0,83.5
False,bass-electric,93,38,83.0,83.4625
False,piano,93,35,83.0,83.12916666666666
False,bass-electric,62,59,83.33333333333333,83.48958333333333
False,bass-electric,60,55,83.33333333333333,83.48958333333333
False,bass-electric,57,50,83.33333333333333,83.5
False,flute,127,100,83.5,83.79166666666667
False,bass-electric,85,40,83.5,84.0
False,piano,85,35,83.5,83.63541666666667
False,piano,119,54,83.5,83.65625
False,piano,119,39,83.5,83.66666666666667
False,piano,127,44,83.5,83.67083333333333
False,piano,119,40,83.5,83.68125
False,bass-electric,64,55,83.83333333333333,83.9625
False,bass-electric,56,50,83.83333333333333,83.96875
False,bass-electric,72,59,83.83333333333333,83.96875
False,flute,127,98,83.83333333333333,84.23958333333333
False,bass-electric,85,43,84.0,84.60833333333333
False,piano,89,35,84.0,84.14583333333333
False,bass-electric,59,50,84.33333333333333,84.46875
False,bass-electric,60,55,84.33333333333333,84.46875
False,bass-electric,68,59,84.33333333333333,84.47916666666667
False,bass-electric,85,40,84.5,85.03541666666666
False,piano,89,35,84.5,84.62916666666666
False,piano,113,54,84.5,84.64583333333333
False,piano,127,44,84.5,84.65625
False,piano,107,39,84.5,84.67708333333333
False,piano,127,40,84.5,84.68125
False,bass-electric,56,50,84.83333333333333,84.9625
False,bass-electric,68,55,84.83333333333333,84.97291666666666
False,bass-electric,72,59,84.83333333333333,84.97916666666667
False,bass-electric,76,38,85.0,85.52083333333333
False,piano,93,35,85.0,85.09791666666666
False,bass-electric,49,50,85.33333333333333,85.47291666666666
False,bass-electric,52,55,85.33333333333333,85.47916666666667
False,bass-electric,62,59,85.33333333333333,85.49375
False,bass-electric,93,35,85.5,85.98958333333333
False,piano,93,35,85.5,85.60416666666667
False,piano,119,39,85.5,85.63958333333333
False,piano,119,54,85.5,85.64583333333333
False,piano,127,44,85.5,85.65625
False,piano,127,40,85.5,85.65625
False,bass-electric,53,50,85.83333333333333,85.96875
False,bass-electric,60,55,85.83333333333333,85.97916666666667
False,bass-electric,76,59,85.83333333333333,85.98958333333333
False,flute,127,98,85.83333333333333,85.97916666666667
False,flute,127,101,86.0,86.2125
False,bass-electric,68,31,86.0,86.53125
False,piano,89,35,86.0,86.10833333333333
False,bass-electric,51,50,86.33333333333333,86.4375
False,bass-electric,52,55,86.33333333333333,86.44166666666666
False,bass-electric,57,59,86.33333333333333,86.45208333333333
False,flute,127,101,86.33333333333333,86.48333333333333
False,flute,127,100,86.5,86.66666666666667
False,bass-electric,80,35,86.5,87.05208333333333
False,piano,80,35,86.5,86.59375
False,piano,127,44,86.5,86.63958333333333
False,piano,113,39,86.5,86.63958333333333
False,piano,113,54,86.5,86.65625
False,piano,127,40,86.5,86.67083333333333
False,bass-electric,55,50,86.83333333333333,86.94791666666667
False,bass-electric,62,59,86.83333333333333,86.95208333333333
False,bass-electric,56,55,86.83333333333333,86.95208333333333
False,flute,127,100,86.83333333333333,86.91666666666667
False,flute,127,98,87.0,87.32708333333333
False,bass-electric,89,38,87.0,87.48333333333333
False,piano,89,35,87.0,87.10833333333333
False,bass-electric,56,50,87.33333333333333,87.4375
False,bass-electric,60,55,87.33333333333333,87.44791666666667
False,bass-electric,64,59,87.33333333333333,87.44791666666667
False,flute,127,96,87.5,87.81666666666666
False,bass-electric,76,40,87.5,88.0
False,piano,127,44,87.5,87.61458333333333
False,piano,89,35,87.5,87.61875
False,piano,113,39,87.5,87.63958333333333
False,piano,113,54,87.5,87.64583333333333
False,piano,127,40,87.5,87.67708333333333
False,bass-electric,62,55,87.83333333333333,87.9375
False,bass-electric,55,50,87.83333333333333,87.9375
False,bass-electric,57,59,87.83333333333333,87.94166666666666
False,flute,109,94,87.98958333333333,88.07291666666667
False,flute,127,95,88.0,89.33333333333333
False,bass-electric,76,43,88.0,88.61458333333333
False,piano,80,35,88.0,88.09791666666666
False,bass-electric,62,55,88.33333333333333,88.4375
False,bass-electric,64,59,88.33333333333333,88.44166666666666
False,bass-electric,62,50,88.33333333333333,88.44166666666666
False,bass-electric,76,40,88.5,89.05625
False,piano,76,35,88.5,88.60833333333333
False,piano,127,44,88.5,88.62916666666666
False,piano,119,39,88.5,88.63541666666667
False,piano,107,54,88.5,88.65
False,piano,127,40,88.5,88.67083333333333
